Date référence;Numéro commune;RSA ou PPA;Nom commune;Nombre foyers RSA_PPA;Nombre personnes RSA_PPA
2020-12;44077;RSA seul;JOUE SUR ERDRE;20;30
2020-12;44081;RSA seul;LEGE;55;125
2020-12;44086;RSA seul;LUSANGER;15;50
2020-12;44094;RSA seul;MAUVES SUR LOIRE;20;35
2020-12;44126;RSA seul;LA PLAINE SUR MER;50;100
2020-12;44145;RSA seul;ROUANS;10;20
2020-12;44150;RSA seul;SAINT AIGNAN GRANDLIEU;25;40
2020-12;44153;RSA seul;SAINT AUBIN DES CHATEAUX;30;65
2020-12;44047;RSA seul;COUERON;265;585
2020-12;44050;RSA seul;CROSSAC;20;30
2020-12;44066;RSA seul;GRANDCHAMPS DES FONTAINES;25;65
2020-12;44072;RSA seul;HERBIGNAC;70;120
2020-12;44204;RSA seul;THOUARE SUR LOIRE;100;180
2020-12;44212;RSA seul;VALLET;80;165
2020-12;45017;RSA seul;AUVILLIERS EN GATINAIS;0;0
2020-12;45047;RSA seul;BOUZONVILLE AUX BOIS;5;5
2020-12;45054;RSA seul;BRIARRES SUR ESSONNE;5;5
2020-12;44188;RSA seul;SAINT PHILBERT DE GRAND LIEU;65;140
2020-12;44193;RSA seul;SAINT VINCENT DES LANDES;20;55
2020-12;44200;RSA seul;SOULVACHE;5;10
2020-12;44201;RSA seul;SUCE SUR ERDRE;35;55
2020-12;44205;RSA seul;LES TOUCHES;15;20
2020-12;44220;RSA seul;VUE;5;5
2020-12;45002;RSA seul;AILLANT SUR MILLERON;15;25
2020-12;45012;RSA seul;AUDEVILLE;0;0
2020-12;45013;RSA seul;AUGERVILLE LA RIVIERE;0;0
2020-12;45029;RSA seul;BEAULIEU SUR LOIRE;30;65
2020-12;45055;RSA seul;BRICY;0;0
2020-12;45058;RSA seul;;0;0
2020-12;51023;RSA seul;AULNAY SUR MARNE;0;0
2020-12;51028;RSA seul;AVENAY VAL D OR;5;5
2020-12;51032;RSA seul;BAGNEUX;0;0
2020-12;51054;RSA seul;BETHENIVILLE;10;15
2020-12;51055;RSA seul;BETHENY;65;130
2020-12;51060;RSA seul;;0;0
2020-12;51063;RSA seul;BINSON ET ORQUIGNY;0;0
2020-12;51065;RSA seul;BLACY;5;10
2020-12;51068;RSA seul;BLESME;5;10
2020-12;51071;RSA seul;BOUCHY SAINT GENEST;5;5
2020-12;51073;RSA seul;;0;0
2020-12;51078;RSA seul;BOUY;0;0
2020-12;51080;RSA seul;;0;0
2020-12;51083;RSA seul;;0;0
2020-12;51085;RSA seul;LE BREUIL;0;0
2020-12;51087;RSA seul;;0;0
2020-12;51092;RSA seul;BROYES;5;10
2020-12;51095;RSA seul;;0;0
2020-12;51108;RSA seul;CHALONS EN CHAMPAGNE;1530;3195
2020-12;51113;RSA seul;;0;0
2020-12;51117;RSA seul;CHAMPIGNEUL CHAMPAGNE;0;0
2020-12;51120;RSA seul;CHAMPLAT ET BOUJACOURT;0;0
2020-12;51122;RSA seul;;0;0
2020-12;51129;RSA seul;CHARLEVILLE;0;0
2020-12;51134;RSA seul;CHATELRAOULD SAINT LOUVENT;0;0
2020-12;51141;RSA seul;LA CHAUSSEE SUR MARNE;5;10
2020-12;51142;RSA seul;CHAVOT COURCOURT;0;0
2020-12;51143;RSA seul;;0;0
2020-12;51147;RSA seul;;0;0
2020-12;51151;RSA seul;CHICHEY;0;0
2020-12;51157;RSA seul;;0;0
2020-12;51160;RSA seul;COMPERTRIX;5;5
2020-12;51162;RSA seul;CONFLANS SUR SEINE;5;10
2020-12;51181;RSA seul;COURCELLES SAPICOURT;0;0
2020-12;51204;RSA seul;DAMERY;5;10
2020-12;51215;RSA seul;DOMPREMY;0;0
2020-12;51220;RSA seul;;0;0
2020-12;51222;RSA seul;ECLAIRES;5;5
2020-12;51237;RSA seul;ESTERNAY;30;60
2020-12;71295;RSA seul;MERVANS;10;25
2020-12;71310;RSA seul;MONTCHANIN;80;160
2020-12;71335;RSA seul;;0;0
2020-12;71342;RSA seul;PARAY LE MONIAL;165;310
2020-12;71380;RSA seul;SAILLENARD;5;5
2020-12;71388;RSA seul;SAINT AUBIN EN CHAROLLAIS;0;0
2020-12;71390;RSA seul;SAINT BERAIN SOUS SANVIGNES;5;10
2020-12;71397;RSA seul;SAINTE CECILE;0;0
2020-12;71409;RSA seul;SAINT EMILAND;0;0
2020-12;71440;RSA seul;SAINT LEGER SOUS BEUVRAY;10;15
2020-12;71442;RSA seul;SAINT LEGER SUR DHEUNE;15;30
2020-12;71447;RSA seul;;0;0
2020-12;71452;RSA seul;SAINT MARTIN DE SALENCEY;0;0
2020-12;72137;RSA seul;VILLENEUVE EN PERSEIGNE;15;35
2020-12;72147;RSA seul;LA GUIERCHE;5;15
2020-12;72149;RSA seul;JOUE EN CHARNIE;5;10
2020-12;72150;RSA seul;JOUE L ABBE;5;5
2020-12;72151;RSA seul;JUIGNE SUR SARTHE;10;15
2020-12;72164;RSA seul;;0;0
2020-12;72185;RSA seul;MAREIL SUR LOIR;5;5
2020-12;72188;RSA seul;MAROLLETTE;0;0
2020-12;72195;RSA seul;MEZERAY;15;30
2020-12;72202;RSA seul;MONHOUDOU;0;0
2020-12;72211;RSA seul;MONT SAINT JEAN;5;15
2020-12;72214;RSA seul;;0;0
2020-12;72224;RSA seul;NUILLE LE JALAIS;0;0
2020-12;72225;RSA seul;OISSEAU LE PETIT;0;0
2020-12;72226;RSA seul;OIZE;5;15
2020-12;72233;RSA seul;PERAY;0;0
2020-12;72250;RSA seul;RAHAY;5;10
2020-12;72256;RSA seul;ROUEZ;5;20
2020-12;72273;RSA seul;SAINT CHRISTOPHE DU JAMBET;5;10
2020-12;71219;RSA seul;GIGNY SUR SAONE;0;0
2020-12;71233;RSA seul;L'HOPITAL LE MERCIER;5;10
2020-12;71234;RSA seul;HUILLY SUR SEILLE;0;0
2020-12;71235;RSA seul;HURIGNY;5;5
2020-12;71241;RSA seul;;0;0
2020-12;71244;RSA seul;JOUVENCON;5;15
2020-12;71264;RSA seul;LOURNAND;0;0
2020-12;71277;RSA seul;MARCILLY LES BUXY;0;0
2020-12;71286;RSA seul;MARY;0;0
2020-12;71290;RSA seul;MAZILLE;0;0
2020-12;71299;RSA seul;;0;0
2020-12;71303;RSA seul;MONTAGNY PRES LOUHANS;5;15
2020-12;71312;RSA seul;;0;0
2020-12;71317;RSA seul;;0;0
2020-12;71320;RSA seul;MONT SAINT VINCENT;0;0
2020-12;71325;RSA seul;LA MOTTE SAINT JEAN;10;20
2020-12;71328;RSA seul;NANTON;5;10
2020-12;71329;RSA seul;NAVILLY;0;0
2020-12;71332;RSA seul;ORMES;5;5
2020-12;71339;RSA seul;OZOLLES;5;5
2020-12;71340;RSA seul;PALINGES;10;20
2020-12;71345;RSA seul;PERONNE;0;0
2020-12;71356;RSA seul;POUILLOUX;5;10
2020-12;71359;RSA seul;PRETY;5;5
2020-12;71366;RSA seul;RATENELLE;5;5
2020-12;71368;RSA seul;;0;0
2020-12;71369;RSA seul;;0;0
2020-12;71377;RSA seul;;0;0
2020-12;71386;RSA seul;SAINT ANDRE EN BRESSE;5;10
2020-12;71396;RSA seul;SAINT BONNET EN BRESSE;5;5
2020-12;71400;RSA seul;;0;0
2020-12;71413;RSA seul;SAINT FIRMIN;5;5
2020-12;71421;RSA seul;;0;0
2020-12;71422;RSA seul;SAINT GERMAIN LES BUXY;0;0
2020-12;71425;RSA seul;SAINT GILLES;5;5
2020-12;71428;RSA seul;SAINT IGNY DE ROCHE;5;10
2020-12;71436;RSA seul;SAINT LAURENT D ANDENAY;5;5
2020-12;71439;RSA seul;SAINT LEGER LES PARAY;0;0
2020-12;71443;RSA seul;SAINT LOUP GEANGES;5;5
2020-12;71445;RSA seul;SAINT MARCEL;90;175
2020-12;72194;RSA seul;MEURCE;0;0
2020-12;72196;RSA seul;MEZIERES SUR PONTHOUIN;5;10
2020-12;72212;RSA seul;MOULINS LE CARBONNEL;5;15
2020-12;72213;RSA seul;MULSANNE;40;95
2020-12;72216;RSA seul;NEUVILLALAIS;5;10
2020-12;72222;RSA seul;NOUANS;0;0
2020-12;72229;RSA seul;PARENNES;10;25
2020-12;72231;RSA seul;PARIGNE L EVEQUE;25;55
2020-12;72236;RSA seul;PINCE;0;0
2020-12;72237;RSA seul;PIRMIL;5;10
2020-12;72241;RSA seul;MONTFORT LE GESNOIS;30;60
2020-12;72269;RSA seul;SAINT CALAIS;80;160
2020-12;72274;RSA seul;;0;0
2020-12;72280;RSA seul;SAINT GEORGES DU BOIS;5;5
2020-12;72286;RSA seul;SAINT GERVAIS DE VIC;5;5
2020-12;72297;RSA seul;SAINT MARCEAU;0;0
2020-12;72299;RSA seul;SAINT MARS D OUTILLE;15;20
2020-12;72300;RSA seul;SAINT MARS LA BRIERE;15;20
2020-12;72308;RSA seul;SAINT PATERNE LE CHEVAIN;15;20
2020-12;72315;RSA seul;SAINT REMY DE SILLE;15;35
2020-12;72317;RSA seul;SAINT REMY DU VAL;0;0
2020-12;72331;RSA seul;SCEAUX SUR HUISNE;5;15
2020-12;72333;RSA seul;SEMUR EN VALLON;5;20
2020-12;72344;RSA seul;SPAY;10;15
2020-12;72348;RSA seul;;0;0
2020-12;72349;RSA seul;TEILLE;5;5
2020-12;72353;RSA seul;THELIGNY;0;0
2020-12;72367;RSA seul;VALLON SUR GEE;0;0
2020-12;72373;RSA seul;VIBRAYE;40;85
2020-12;72376;RSA seul;VILLAINES SOUS LUCE;5;10
2020-12;72383;RSA seul;VOUVRAY SUR HUISNE;0;0
2020-12;73003;RSA seul;GRAND AIGUEBLANCHE;35;60
2020-12;73017;RSA seul;APREMONT;5;5
2020-12;71589;RSA seul;VITRY SUR LOIRE;5;10
2020-12;72002;RSA seul;AILLIERES BEAUVOIR;0;0
2020-12;72007;RSA seul;ARDENAY SUR MERIZE;0;0
2020-12;72008;RSA seul;ARNAGE;80;205
2020-12;72011;RSA seul;ASSE LE BOISNE;5;10
2020-12;72013;RSA seul;AUBIGNE RACAN;35;65
2020-12;72016;RSA seul;AUVERS LE HAMON;10;25
2020-12;72020;RSA seul;AVEZE;5;10
2020-12;72022;RSA seul;LE BAILLEUL;5;20
2020-12;72028;RSA seul;BEAUMONT PIED DE BOEUF;5;15
2020-12;72031;RSA seul;BEILLE;5;10
2020-12;72034;RSA seul;BERUS;0;0
2020-12;72037;RSA seul;BLEVES;0;0
2020-12;72044;RSA seul;BOUSSE;5;5
2020-12;72046;RSA seul;LE BREIL SUR MERIZE;10;35
2020-12;72048;RSA seul;BRIOSNE LES SABLES;0;0
2020-12;72052;RSA seul;CHAHAIGNES;5;10
2020-12;72053;RSA seul;CHALLES;10;25
2020-12;72056;RSA seul;CHAMPFLEUR;10;20
2020-12;72057;RSA seul;;0;0
2020-12;72058;RSA seul;CHANGE;35;65
2020-12;72062;RSA seul;LA CHAPELLE DU BOIS;5;5
2020-12;72067;RSA seul;LA CHAPELLE SAINT REMY;10;20
2020-12;72083;RSA seul;CHEVILLE;0;0
2020-12;72085;RSA seul;COGNERS;5;5
2020-12;72089;RSA seul;CONLIE;25;55
2020-12;72090;RSA seul;CONNERRE;40;80
2020-12;72098;RSA seul;COULONGE;5;15
2020-12;72103;RSA seul;COURDEMANCHE;10;20
2020-12;72104;RSA seul;COURGAINS;10;25
2020-12;72106;RSA seul;COURTILLERS;5;5
2020-12;72113;RSA seul;DEGRE;0;0
2020-12;72119;RSA seul;DOMFRONT EN CHAMPAGNE;5;15
2020-12;72122;RSA seul;DUNEAU;0;0
2020-12;72127;RSA seul;;0;0
2020-12;72128;RSA seul;VAL D ETANGSON;5;5
2020-12;72131;RSA seul;FERCE SUR SARTHE;5;5
2020-12;72152;RSA seul;JUILLE;5;5
2020-12;72157;RSA seul;LAVARDIN;0;0
2020-12;72160;RSA seul;LAVERNAT;5;10
2020-12;72170;RSA seul;;0;0
2020-12;72179;RSA seul;MALICORNE SUR SARTHE;15;30
2020-12;72184;RSA seul;MAREIL EN CHAMPAGNE;0;0
2020-12;72187;RSA seul;MARIGNE LAILLE;20;35
2020-12;72190;RSA seul;MAROLLES LES SAINT CALAIS;0;0
2020-12;72215;RSA seul;NEUFCHATEL EN SAOSNOIS;5;10
2020-12;72217;RSA seul;NEUVILLE SUR SARTHE;10;15
2020-12;72220;RSA seul;NOGENT LE BERNARD;10;10
2020-12;72228;RSA seul;PARCE SUR SARTHE;10;20
2020-12;72235;RSA seul;PIACE;0;0
2020-12;72249;RSA seul;LA QUINTE;5;5
2020-12;72264;RSA seul;SABLE SUR SARTHE;310;685
2020-12;72267;RSA seul;SAINT AUBIN DES COUDRAIS;0;0
2020-12;72313;RSA seul;SAINT PIERRE DES ORMES;0;0
2020-12;72314;RSA seul;SAINT PIERRE DU LOROUER;5;10
2020-12;72321;RSA seul;SAINT SYMPHORIEN;0;0
2020-12;72324;RSA seul;SAINT VINCENT DES PRES;5;15
2020-12;72338;RSA seul;SOUILLE;0;0
2020-12;72352;RSA seul;TERREHAULT;0;0
2020-12;73025;RSA seul;;0;0
2020-12;73026;RSA seul;AVRIEUX;0;0
2020-12;73029;RSA seul;BARBERAZ;55;100
2020-12;73030;RSA seul;BARBY;70;130
2020-12;73049;RSA seul;;0;0
2020-12;73053;RSA seul;;0;0
2020-12;73058;RSA seul;LA BRIDOIRE;20;35
2020-12;73068;RSA seul;;0;0
2020-12;73077;RSA seul;LES CHAPELLES;0;0
2020-12;73078;RSA seul;;0;0
2020-12;73079;RSA seul;;0;0
2020-12;73081;RSA seul;LE CHATELARD;5;5
2020-12;73083;RSA seul;LES CHAVANNES EN MAURIENNE;0;0
2020-12;73089;RSA seul;COISE SAINT JEAN PIED GAUTHIER;5;5
2020-12;73090;RSA seul;;0;0
2020-12;73092;RSA seul;;0;0
2020-12;73104;RSA seul;DULLIN;5;10
2020-12;73110;RSA seul;ESSERTS BLAY;0;0
2020-12;73116;RSA seul;FONTCOUVERTE LA TOUSSUIRE;5;5
2020-12;73117;RSA seul;FOURNEAUX;10;10
2020-12;73122;RSA seul;;0;0
2020-12;73129;RSA seul;GRESY SUR ISERE;10;25
2020-12;73130;RSA seul;GRIGNON;15;35
2020-12;73132;RSA seul;HAUTELUCE;5;5
2020-12;73138;RSA seul;JARRIER;0;0
2020-12;73140;RSA seul;;0;0
2020-12;73149;RSA seul;LUCEY;0;0
2020-12;73154;RSA seul;MERCURY;20;20
2020-12;73155;RSA seul;MERY;10;15
2020-12;73166;RSA seul;;0;0
2020-12;73168;RSA seul;;0;0
2020-12;73175;RSA seul;MONTSAPEY;0;0
2020-12;73176;RSA seul;MONTVALEZAN;0;0
2020-12;73178;RSA seul;LA MOTTE EN BAUGES;0;0
2020-12;71191;RSA seul;ESSERTENNE;0;0
2020-12;71192;RSA seul;ETANG SUR ARROUX;10;20
2020-12;71193;RSA seul;ETRIGNY;5;5
2020-12;71202;RSA seul;FONTAINES;10;20
2020-12;71206;RSA seul;LA FRETTE;5;5
2020-12;71207;RSA seul;FRETTERANS;5;10
2020-12;71208;RSA seul;FRONTENARD;0;0
2020-12;71209;RSA seul;FRONTENAUD;10;15
2020-12;71213;RSA seul;LA GENETE;10;25
2020-12;71220;RSA seul;GILLY SUR LOIRE;10;10
2020-12;71238;RSA seul;IGUERANDE;5;5
2020-12;71246;RSA seul;JUIF;5;5
2020-12;71250;RSA seul;LAIZE;0;0
2020-12;71270;RSA seul;MACON;1005;2160
2020-12;71271;RSA seul;MAILLY;0;0
2020-12;71279;RSA seul;LE ROUSSET MARIZY;10;25
2020-12;71281;RSA seul;;0;0
2020-12;71282;RSA seul;MARMAGNE;10;20
2020-12;71284;RSA seul;MARTAILLY LES BRANCION;0;0
2020-12;71285;RSA seul;MARTIGNY LE COMTE;5;5
2020-12;71291;RSA seul;MELAY;5;15
2020-12;71300;RSA seul;LE MIROIR;5;10
2020-12;71309;RSA seul;MONTCENIS;20;50
2020-12;71343;RSA seul;PARIS L HOPITAL;0;0
2020-12;71457;RSA seul;SAINT MARTIN EN GATINOIS;0;0
2020-12;71463;RSA seul;SAINT MAURICE LES CHATEAUNEUF;5;15
2020-12;71472;RSA seul;SAINT PRIX;5;5
2020-12;71478;RSA seul;;0;0
2020-12;71481;RSA seul;SAINT SYMPHORIEN D ANCELLES;5;10
2020-12;71492;RSA seul;;0;0
2020-12;71497;RSA seul;SANCE;10;15
2020-12;71501;RSA seul;SASSANGY;5;5
2020-12;71514;RSA seul;SENS SUR SEILLE;5;5
2020-12;71516;RSA seul;SERLEY;5;10
2020-12;71518;RSA seul;SERRIERES;0;0
2020-12;71529;RSA seul;SUIN;0;0
2020-12;71539;RSA seul;TINTRY;0;0
2020-12;71544;RSA seul;TOUTENANT;0;0
2020-12;71547;RSA seul;TRIVY;0;0
2020-12;71551;RSA seul;UCHON;0;0
2020-12;71573;RSA seul;VERSAUGUES;5;5
2020-12;71577;RSA seul;;0;0
2020-12;71464;RSA seul;SAINT MAURICE LES COUCHES;0;0
2020-12;71465;RSA seul;SAINT MICAUD;5;5
2020-12;71466;RSA seul;SAINT NIZIER SUR ARROUX;0;0
2020-12;71474;RSA seul;SAINTE RADEGONDE;0;0
2020-12;71482;RSA seul;SAINT SYMPHORIEN DE MARMAGNE;5;10
2020-12;71483;RSA seul;SAINT SYMPHORIEN DES BOIS;5;5
2020-12;71486;RSA seul;SAINT VALLIER;115;235
2020-12;71489;RSA seul;SAINT VINCENT EN BRESSE;5;10
2020-12;71494;RSA seul;LA SALLE;0;0
2020-12;71495;RSA seul;SALORNAY SUR GUYE;5;10
2020-12;71515;RSA seul;;0;0
2020-12;71522;RSA seul;SIMANDRE;15;35
2020-12;71523;RSA seul;SIMARD;10;25
2020-12;71525;RSA seul;SOLOGNY;0;0
2020-12;71526;RSA seul;;0;0
2020-12;71531;RSA seul;LA TAGNIERE;5;5
2020-12;71535;RSA seul;TAVERNAY;0;0
2020-12;71548;RSA seul;TRONCHY;5;5
2020-12;71564;RSA seul;VENDENESSE LES CHAROLLES;0;0
2020-12;71565;RSA seul;VENDENESSE SUR ARROUX;0;0
2020-12;71566;RSA seul;VERDUN SUR LE DOUBS;25;45
2020-12;71567;RSA seul;;0;0
2020-12;71574;RSA seul;VERZE;5;5
2020-12;71579;RSA seul;;0;0
2020-12;71588;RSA seul;VITRY EN CHAROLLAIS;5;10
2020-12;70510;RSA seul;VADANS;5;10
2020-12;70511;RSA seul;VAITE;5;5
2020-12;70518;RSA seul;LE VAL SAINT ELOI;0;0
2020-12;70521;RSA seul;;0;0
2020-12;70526;RSA seul;VAUVILLERS;10;25
2020-12;70527;RSA seul;VAUX LE MONCELOT;0;0
2020-12;70531;RSA seul;;0;0
2020-12;70534;RSA seul;;0;0
2020-12;70539;RSA seul;VELLEXON QUEUTREY ET VAUDEY;0;0
2020-12;70541;RSA seul;VELORCEY;0;0
2020-12;70542;RSA seul;VENERE;0;0
2020-12;70546;RSA seul;VEREUX;0;0
2020-12;70548;RSA seul;VERNOIS SUR MANCE;0;0
2020-12;70550;RSA seul;VESOUL;650;1290
2020-12;70553;RSA seul;;0;0
2020-12;70558;RSA seul;;0;0
2020-12;70569;RSA seul;;0;0
2020-12;70574;RSA seul;;0;0
2020-12;70577;RSA seul;VOUHENANS;5;5
2020-12;70578;RSA seul;VREGILLE;0;0
2020-12;70579;RSA seul;VYANS LE VAL;0;0
2020-12;71002;RSA seul;L'ABERGEMENT SAINTE COLOMBE;5;10
2020-12;71009;RSA seul;ANOST;15;20
2020-12;71019;RSA seul;;0;0
2020-12;71020;RSA seul;BARNAY;0;0
2020-12;71034;RSA seul;BISSEY SOUS CRUCHAUD;0;0
2020-12;71039;RSA seul;BLANOT;5;5
2020-12;71044;RSA seul;BOSJEAN;5;10
2020-12;71046;RSA seul;LA BOULAYE;0;0
2020-12;70554;RSA seul;VILLARS LE PAUTEL;5;5
2020-12;70555;RSA seul;LA VILLEDIEU EN FONTENETTE;0;0
2020-12;70557;RSA seul;;0;0
2020-12;70560;RSA seul;VILLERS BOUTON;0;0
2020-12;70561;RSA seul;VILLERSEXEL;25;45
2020-12;70562;RSA seul;VILLERS LA VILLE;0;0
2020-12;71011;RSA seul;ANZY LE DUC;5;5
2020-12;71027;RSA seul;BEAUREPAIRE EN BRESSE;5;10
2020-12;71030;RSA seul;BERGESSERIN;0;0
2020-12;71043;RSA seul;LES BORDES;0;0
2020-12;71048;RSA seul;;0;0
2020-12;71052;RSA seul;BOYER;5;10
2020-12;71057;RSA seul;;0;0
2020-12;71060;RSA seul;BRIANT;0;0
2020-12;71075;RSA seul;CHALMOUX;15;30
2020-12;71076;RSA seul;CHALON SUR SAONE;1445;3085
2020-12;71078;RSA seul;;0;0
2020-12;71079;RSA seul;CHAMPAGNAT;5;15
2020-12;71081;RSA seul;CHAMPFORGEUIL;40;110
2020-12;71093;RSA seul;LA CHAPELLE SAINT SAUVEUR;5;20
2020-12;71100;RSA seul;CHARDONNAY;0;0
2020-12;71101;RSA seul;CHARETTE VARENNES;5;5
2020-12;71110;RSA seul;CHASSIGNY SOUS DUN;0;0
2020-12;71112;RSA seul;CHATEAU;0;0
2020-12;71113;RSA seul;;0;0
2020-12;71127;RSA seul;CHEVAGNY SUR GUYE;0;0
2020-12;71133;RSA seul;LA CLAYETTE;30;65
2020-12;71146;RSA seul;;0;0
2020-12;71147;RSA seul;CORTEVAIX;0;0
2020-12;71151;RSA seul;;0;0
2020-12;71159;RSA seul;CULLES LES ROCHES;0;0
2020-12;71160;RSA seul;CURBIGNY;0;0
2020-12;71161;RSA seul;CURDIN;5;5
2020-12;71162;RSA seul;CURGY;5;5
2020-12;71165;RSA seul;CUSSY EN MORVAN;10;20
2020-12;71166;RSA seul;CUZY;0;0
2020-12;71170;RSA seul;DEMIGNY;5;15
2020-12;71172;RSA seul;DETTEY;0;0
2020-12;71065;RSA seul;BUFFIERES;5;5
2020-12;71067;RSA seul;BURNAND;0;0
2020-12;71069;RSA seul;BUSSIERES;5;5
2020-12;71070;RSA seul;BUXY;25;40
2020-12;71072;RSA seul;CERSOT;0;0
2020-12;71082;RSA seul;;0;0
2020-12;71088;RSA seul;;0;0
2020-12;71103;RSA seul;;0;0
2020-12;71104;RSA seul;CHARNAY LES CHALON;0;0
2020-12;71108;RSA seul;CHASSELAS;0;0
2020-12;71117;RSA seul;CHATENOY EN BRESSE;5;5
2020-12;71120;RSA seul;CHAUFFAILLES;70;165
2020-12;71124;RSA seul;CHENOVES;0;0
2020-12;71130;RSA seul;;0;0
2020-12;71131;RSA seul;CIEL;5;10
2020-12;71139;RSA seul;COLLONGE EN CHAROLLAIS;0;0
2020-12;71143;RSA seul;CONDAL;5;10
2020-12;71152;RSA seul;CRESSY SUR SOMME;0;0
2020-12;71154;RSA seul;CRISSEY;25;50
2020-12;71157;RSA seul;CUISEAUX;10;20
2020-12;71173;RSA seul;DEVROUZE;0;0
2020-12;71174;RSA seul;;0;0
2020-12;71176;RSA seul;DIGOIN;230;450
2020-12;71179;RSA seul;;0;0
2020-12;71186;RSA seul;ECUELLES;5;5
2020-12;60657;RSA seul;VAUCHELLES;5;10
2020-12;60667;RSA seul;VERBERIE;50;95
2020-12;60670;RSA seul;VERNEUIL EN HALATTE;45;65
2020-12;60675;RSA seul;VIGNEMONT;5;5
2020-12;61001;RSA seul;ALENCON;1245;2550
2020-12;61007;RSA seul;ATHIS VAL DE ROUVRE;45;80
2020-12;61072;RSA seul;CANAPVILLE;5;5
2020-12;62165;RSA seul;;0;0
2020-12;62167;RSA seul;;0;0
2020-12;62184;RSA seul;BUISSY;0;0
2020-12;62205;RSA seul;CAMPAGNE LES WARDRECQUES;0;0
2020-12;62216;RSA seul;LA CAUCHIE;0;0
2020-12;62324;RSA seul;FARBUS;5;5
2020-12;59434;RSA seul;NIVELLE;10;15
2020-12;59436;RSA seul;NOORDPEENE;5;5
2020-12;59445;RSA seul;OHAIN;25;45
2020-12;59450;RSA seul;ORS;5;15
2020-12;59456;RSA seul;PECQUENCOURT;310;715
2020-12;59461;RSA seul;PETIT FAYT;0;0
2020-12;59462;RSA seul;PHALEMPIN;40;55
2020-12;59467;RSA seul;PONT SUR SAMBRE;70;150
2020-12;59472;RSA seul;PREUX AU BOIS;10;15
2020-12;59475;RSA seul;PROUVY;60;120
2020-12;59479;RSA seul;QUAROUBLE;60;110
2020-12;59489;RSA seul;RAIMBEAUCOURT;80;125
2020-12;59497;RSA seul;RENESCURE;10;30
2020-12;59506;RSA seul;ROMERIES;5;5
2020-12;59507;RSA seul;RONCHIN;610;1320
2020-12;59509;RSA seul;ROOST WARENDIN;135;295
2020-12;59535;RSA seul;SAINT JANS CAPPEL;10;10
2020-12;59542;RSA seul;SAINT REMY CHAUSSEE;10;20
2020-12;59543;RSA seul;SAINT REMY DU NORD;20;40
2020-12;59546;RSA seul;SAINT SYLVESTRE CAPPEL;10;15
2020-12;59580;RSA seul;STEENVOORDE;40;90
2020-12;59595;RSA seul;THUN SAINT MARTIN;5;5
2020-12;59609;RSA seul;VENDEVILLE;20;40
2020-12;59613;RSA seul;VICQ;40;100
2020-12;59614;RSA seul;VIESLY;25;60
2020-12;59622;RSA seul;VILLERS EN CAUCHIES;15;25
2020-12;59623;RSA seul;VILLERS GUISLAIN;15;35
2020-12;59625;RSA seul;VILLERS PLOUICH;0;0
2020-12;59626;RSA seul;VILLERS POL;20;25
2020-12;59628;RSA seul;VOLCKERINCKHOVE;0;0
2020-12;59629;RSA seul;VRED;15;30
2020-12;59633;RSA seul;WALLERS EN FAGNE;10;15
2020-12;59634;RSA seul;WALLON CAPPEL;0;0
2020-12;59653;RSA seul;WAVRIN;155;330
2020-12;59536;RSA seul;SAINTE MARIE CAPPEL;0;0
2020-12;59563;RSA seul;SEMOUSIES;0;0
2020-12;59570;RSA seul;SOCX;5;5
2020-12;59575;RSA seul;SOMMAING;5;5
2020-12;59577;RSA seul;STAPLE;5;20
2020-12;59578;RSA seul;STEENBECQUE;10;15
2020-12;59579;RSA seul;STEENE;10;20
2020-12;59581;RSA seul;STEENWERCK;35;60
2020-12;59585;RSA seul;TEMPLEMARS;75;135
2020-12;59586;RSA seul;TEMPLEUVE EN PEVELE;60;105
2020-12;59590;RSA seul;THIENNES;5;15
2020-12;59592;RSA seul;THUMERIES;40;65
2020-12;59597;RSA seul;TILLOY LEZ CAMBRAI;5;10
2020-12;59604;RSA seul;TROISVILLES;15;35
2020-12;59608;RSA seul;VENDEGIES SUR ECAILLON;15;25
2020-12;59630;RSA seul;WAHAGNIES;45;85
2020-12;59642;RSA seul;WARLAING;5;10
2020-12;59648;RSA seul;WATTIGNIES;450;1015
2020-12;59649;RSA seul;;0;0
2020-12;59656;RSA seul;WERVICQ SUD;65;105
2020-12;59519;RSA seul;RUMEGIES;10;15
2020-12;59537;RSA seul;SAINT MARTIN SUR ECAILLON;5;10
2020-12;59539;RSA seul;SAINT PIERRE BROUCK;10;25
2020-12;59553;RSA seul;SANTES;35;55
2020-12;59627;RSA seul;VILLERS SIRE NICOLE;20;30
2020-12;59640;RSA seul;WARGNIES LE PETIT;5;5
2020-12;59651;RSA seul;WAVRECHAIN SOUS DENAIN;75;185
2020-12;59654;RSA seul;WAZIERS;380;955
2020-12;59661;RSA seul;WILLIES;5;15
2020-12;59664;RSA seul;WULVERDINGHE;5;10
2020-12;59669;RSA seul;ZUYTPEENE;5;10
2020-12;59421;RSA seul;MOUVAUX;155;305
2020-12;59423;RSA seul;NEUF BERQUIN;15;25
2020-12;59424;RSA seul;NEUF MESNIL;55;115
2020-12;59425;RSA seul;NEUVILLE EN AVESNOIS;5;5
2020-12;59429;RSA seul;NEUVILLE SUR ESCAUT;75;185
2020-12;59439;RSA seul;NOYELLES SUR SAMBRE;5;5
2020-12;59452;RSA seul;OSTRICOURT;195;460
